network,condition,method,n,mean_waiting_time_s_mean,mean_waiting_time_s_ci_low,mean_waiting_time_s_ci_high,mean_stopped_vehicles_mean,mean_stopped_vehicles_ci_low,mean_stopped_vehicles_ci_high,mean_speed_m_s_mean,mean_speed_m_s_ci_low,mean_speed_m_s_ci_high,mean_travel_time_s_mean,mean_travel_time_s_ci_low,mean_travel_time_s_ci_high,p95_vehicle_waiting_time_s_mean,p95_vehicle_waiting_time_s_ci_low,p95_vehicle_waiting_time_s_ci_high,max_vehicle_waiting_time_s_mean,max_vehicle_waiting_time_s_ci_low,max_vehicle_waiting_time_s_ci_high,p95_network_queue_mean,p95_network_queue_ci_low,p95_network_queue_ci_high,max_network_queue_mean,max_network_queue_ci_low,max_network_queue_ci_high,throughput_vehicles_mean,throughput_vehicles_ci_low,throughput_vehicles_ci_high,departed_vehicles_mean,departed_vehicles_ci_low,departed_vehicles_ci_high,stops_per_departed_vehicle_mean,stops_per_departed_vehicle_ci_low,stops_per_departed_vehicle_ci_high,co2_g_mean,co2_g_ci_low,co2_g_ci_high,nox_g_mean,nox_g_ci_low,nox_g_ci_high,fuel_g_mean,fuel_g_ci_low,fuel_g_ci_high,signal_queue_jain_fairness_mean,signal_queue_jain_fairness_ci_low,signal_queue_jain_fairness_ci_high,worst_signal_mean_queue_mean,worst_signal_mean_queue_ci_low,worst_signal_mean_queue_ci_high,emergency_waiting_time_s_mean,emergency_waiting_time_s_ci_low,emergency_waiting_time_s_ci_high,mean_emergency_travel_time_s_mean,mean_emergency_travel_time_s_ci_low,mean_emergency_travel_time_s_ci_high,teleports_mean,teleports_ci_low,teleports_ci_high,emergency_stops_mean,emergency_stops_ci_low,emergency_stops_ci_high,collisions_mean,collisions_ci_low,collisions_ci_high,hard_braking_vehicle_steps_mean,hard_braking_vehicle_steps_ci_low,hard_braking_vehicle_steps_ci_high,ttc_below_1_5_vehicle_samples_mean,ttc_below_1_5_vehicle_samples_ci_low,ttc_below_1_5_vehicle_samples_ci_high,ttc_valid_samples_mean,ttc_valid_samples_ci_low,ttc_valid_samples_ci_high,minimum_green_violations_mean,minimum_green_violations_ci_low,minimum_green_violations_ci_high,unsafe_transition_violations_mean,unsafe_transition_violations_ci_low,unsafe_transition_violations_ci_high,switches_per_signal_hour_mean,switches_per_signal_hour_ci_low,switches_per_signal_hour_ci_high,llm_call_rate_mean,llm_call_rate_ci_low,llm_call_rate_ci_high,proposal_disagreement_rate_mean,proposal_disagreement_rate_ci_low,proposal_disagreement_rate_ci_high,override_accept_rate_mean,override_accept_rate_ci_low,override_accept_rate_ci_high,fallback_rate_mean,fallback_rate_ci_low,fallback_rate_ci_high,controller_latency_p50_s_mean,controller_latency_p50_s_ci_low,controller_latency_p50_s_ci_high,controller_latency_p95_s_mean,controller_latency_p95_s_ci_low,controller_latency_p95_s_ci_high,controller_latency_p99_s_mean,controller_latency_p99_s_ci_low,controller_latency_p99_s_ci_high,llm_lookup_latency_p50_s_mean,llm_lookup_latency_p50_s_ci_low,llm_lookup_latency_p50_s_ci_high,llm_lookup_latency_p95_s_mean,llm_lookup_latency_p95_s_ci_low,llm_lookup_latency_p95_s_ci_high,llm_lookup_latency_p99_s_mean,llm_lookup_latency_p99_s_ci_low,llm_lookup_latency_p99_s_ci_high,estimated_controller_energy_wh_mean,estimated_controller_energy_wh_ci_low,estimated_controller_energy_wh_ci_high,peak_process_rss_mb_mean,peak_process_rss_mb_ci_low,peak_process_rss_mb_ci_high,wall_time_s_mean,wall_time_s_ci_low,wall_time_s_ci_high,ttc_below_1_5_pooled_rate,co2_g_per_departed_vehicle,nox_g_per_departed_vehicle,fuel_g_per_departed_vehicle
cologne8,demand_shock,max_pressure,20,4.633793998907015,4.564623670434496,4.707234810135496,20.2625,19.94853645833333,20.594166666666666,6.650272083841243,6.616028579514485,6.685116431074715,116.68332803369124,115.8994197880518,117.45123196048004,72.11249999999998,71.67249999999999,72.60749999999996,96.9,96.5,97.25,41.24499999999998,40.09999999999998,42.384999999999984,59.7,56.65,62.9,2530.75,2526.2,2535.3,2572.8,2567.95,2577.55,1.0437005991474249,1.030490586727304,1.05703078040557,523723.3179402483,520069.02982019837,527333.2832758002,184.55977808571012,183.2957764985665,185.86001411599372,169784.93009567523,168570.84654468013,170964.85980172787,0.6027809786224744,0.5913432061759328,0.6142982974640173,6.651458333333333,6.42375,6.878125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.8,81.29750000000004,98.3,0.1,0.0,0.25,785.65,768.85,802.55,5398.55,5360.6,5436.75125,0.0,0.0,0.0,0.0,0.0,0.0,52.1125,51.8,52.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.716499920003116e-05,6.412000198906754e-05,7.032762507151345e-05,0.00011976323061389843,0.00011039283098216399,0.00012970713154209073,0.00016365634510293593,0.00014829745057359092,0.00017843954447744164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031294818778405893,0.0002972377161307425,0.00032954942605768636,477.9203125,474.054248046875,481.5039306640625,31.74066488502431,30.111278394261028,33.477758750668144,0.1455298181919219,203.56161300538255,0.07173498837286618,65.99227693395338
cologne8,demand_shock,ppo_ensemble,20,3.4071906666950325,3.358341600521715,3.4585562367455798,19.208958333333335,18.86144791666667,19.542713541666668,6.741573341438378,6.699851968645945,6.78466081981008,115.98174602159459,115.08194026918851,116.84965652599288,64.03249999999998,63.104999999999976,64.88006249999997,96.0,95.2,96.65,41.807499999999976,40.754999999999974,42.864999999999974,62.95,59.75,66.15,2534.0,2528.45,2539.55,2572.8,2568.05,2577.6,1.1062899429321924,1.0908100164544818,1.1212972601436482,519078.03336928133,515444.0924388685,522394.756299186,182.32421214791273,181.00561251285814,183.51331690261372,168278.92275905304,167101.70130386134,169356.68439851448,0.5344553814857788,0.5201736751666057,0.5487099306278634,7.103541666666667,6.78375,7.433333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.4,70.5,84.1,0.0,0.0,0.0,819.55,803.7,834.95,5379.65,5339.59875,5418.90125,0.0,0.0,0.0,0.0,0.0,0.0,63.24375,63.03125,63.45625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012802450015442445,0.0011773468787578169,0.001393338688649237,0.0020730232622008763,0.00189571311110194,0.0022594955893146095,0.002656217490381094,0.0023885976897901847,0.002928354048477192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005851033774799565,0.005412789418270525,0.006334523657697597,478.8189453125,475.4144384765625,482.13088867187497,34.74268972999998,33.0417034015061,36.479542759993635,0.15234262452018255,201.75607640286123,0.07086606504505315,65.40691960473144
cologne8,demand_shock,ppo_event_rule,20,3.4202733240735474,3.3603713174626972,3.482079887767337,19.295416666666668,18.933953125,19.644166666666667,6.734631790427014,6.689442021304487,6.779462983932917,116.09753072300126,115.19365709971117,116.9985124169343,64.03249999999998,63.08249999999998,64.9,95.6,94.6,96.45,41.90249999999998,41.054999999999986,42.73999999999999,63.0,59.75,66.2,2533.6,2528.2,2538.7,2572.8,2568.0,2577.65,1.1094012493417573,1.0935687148151632,1.1247399289990383,519287.90085771587,515980.57887196995,522271.13041507336,182.46002120522974,181.29393246485907,183.5347601555092,168346.96662049324,167294.30247436164,169315.15862600366,0.5362373519384918,0.5222901742851015,0.5504390933342899,7.095833333333333,6.776661458333333,7.411671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.8,69.9,83.6,0.0,0.0,0.0,821.35,805.2,837.6,5377.7,5336.09875,5418.1,0.0,0.0,0.0,0.0,0.0,0.0,63.21875,62.9375,63.4875,0.0,0.0,0.0,0.00019054878048780488,7.621951219512195e-05,0.00034298780487804876,0.00013020833333333333,5.208333333333333e-05,0.000234375,0.0,0.0,0.0,0.0016418050130596385,0.0015031597694178346,0.0017896329499490092,0.002648964498948771,0.002388588855566922,0.0029339186026045355,0.003421014058694706,0.0030653217364364515,0.0037926906454318634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074599657676784155,0.006827335609010737,0.008127906183503002,479.5001953125,476.3382666015625,482.5283251953125,35.35352364999708,33.03620207926695,37.77300998950828,0.15273258084311137,201.83764803238336,0.07091885152566454,65.43336700112455
cologne8,emergency_vehicle,ergs_no_calibration,20,3.109019370951781,3.0383841842991868,3.1715782081098594,12.145208333333333,11.897083333333331,12.392708333333331,7.2016689500438655,7.158041226099583,7.244607275758795,104.9302158714011,104.24826275501495,105.63193239664619,59.91249999999999,58.8,60.93249999999999,95.05,93.85,96.05,26.834999999999987,25.932499999999987,27.742499999999986,38.1,36.35,39.85,2010.35,2009.2,2011.4,2049.05,2048.65,2049.4,0.9044197600347446,0.8891490350606275,0.9204876140145267,373715.917606889,371312.56417254335,376018.9742030858,132.85180323296512,131.91423955934113,133.7708596197038,121150.98619375296,120377.4548716467,121900.82941552285,0.5343261382235817,0.5201785881264277,0.5486822462497268,4.709375,4.489166666666668,4.931046875,70.5,59.25,81.75,106.9875,96.75,117.5125,0.0,0.0,0.0,0.0,0.0,0.0,48.0,44.4,51.7,0.05,0.0,0.15,481.6,468.55,493.8,3672.65,3652.5487500000004,3694.7,0.0,0.0,0.0,0.0,0.0,0.0,60.4875,60.20625,60.7625,0.02390625,0.023307291666666664,0.02453125,0.09102919003195958,0.0766866876264171,0.10652961161127474,0.0005729166666666667,0.00036458333333333335,0.0008072916666666668,0.9994270833333335,0.9991927083333334,0.9996354166666667,0.0012020800088066608,0.0011898599462438141,0.0012136775098042563,0.0020156607453827736,0.0019131145449937316,0.0021514037004890254,0.010396068708214374,0.00618211238348007,0.014908381723856896,3.31749819451943e-05,3.072992709348909e-05,3.593747700506356e-05,0.008585063269129015,0.004038226338234374,0.013507172541118044,0.026316041064157608,0.021471232103471963,0.031121482050951454,0.006855059524128186,0.006469661799329615,0.0072856265423415605,476.6814453125,474.6673193359375,478.6656298828125,29.494530544988812,28.70688354287384,30.342446228095795,0.1311314718255211,182.3849674760933,0.06483580353479179,59.12544164063979
cologne8,emergency_vehicle,ergs_no_hysteresis,20,3.1252970913538647,3.054583793388389,3.1845549315109065,12.160416666666666,11.920411458333335,12.390213541666665,7.197552833471931,7.157783181610353,7.238165456478851,105.03903645861942,104.3629675719558,105.72616015720097,59.834999999999994,58.802437499999996,60.75256249999999,95.95,95.15,96.6,27.024999999999988,26.027499999999986,28.064999999999998,38.1,36.35,39.85,2011.4,2010.35,2012.5,2049.05,2048.65,2049.4,0.9042004857233611,0.8904139773642981,0.9183282324598527,373640.70101783413,371322.65784305835,375820.2539168947,132.88843907030338,131.94206650754768,133.80309142518652,121126.50507227049,120376.94842012838,121825.51306050608,0.5338993731171342,0.5200314382257628,0.5479802141662281,4.718541666666666,4.505828125,4.932708333333332,72.75,58.5,87.0,107.0875,96.575,117.4875,0.0,0.0,0.0,0.0,0.0,0.0,47.8,44.1,51.4,0.05,0.0,0.15,482.4,469.59875000000005,495.0,3675.15,3654.65,3696.9,0.0,0.0,0.0,0.0,0.0,0.0,60.25,60.0125,60.48125,0.023776041666666668,0.023203124999999998,0.024401041666666668,0.0831615716860308,0.07113789846969275,0.09561851761348233,0.0003385416666666667,0.00018229166666666665,0.0005208333333333334,0.9996614583333333,0.9994791666666668,0.9998177083333335,0.0013475799933075905,0.0012499123009911274,0.0014632087587960997,0.002290965511929243,0.0020930896576319357,0.0025147107905067957,0.011771321314561527,0.007537980515975481,0.016270274728335567,3.941500908695161e-05,3.539251018082723e-05,4.380751342978328e-05,0.010482212498609438,0.005533010656065022,0.015623717063608633,0.03366845070855923,0.025464467836781107,0.043192607615045564,0.0077901200885228,0.007097724103238862,0.008566061239608947,476.83984375,474.8064404296875,478.79141601562503,30.827331655001036,29.372912130513868,32.482081010149706,0.1312599485735276,182.34825944600382,0.06485368296054433,59.11349409349235
cologne8,emergency_vehicle,ergs_no_shield,20,3.1252970913538647,3.054928171285495,3.1845581672606116,12.160416666666666,11.919375,12.386046875000002,7.197552833471931,7.158127724784593,7.238166112465456,105.03903645861942,104.37205186570957,105.73426692306846,59.834999999999994,58.8,60.73999999999999,95.95,95.15,96.6,27.024999999999988,26.029999999999983,28.067499999999995,38.1,36.35,39.85,2011.4,2010.3,2012.5,2049.05,2048.65,2049.4,0.9042004857233611,0.8905140053735183,0.9183452704072828,373640.70101783413,371301.50204531325,375818.062499722,132.88843907030338,131.91232988995407,133.78445153555376,121126.50507227049,120370.13431896827,121829.47089999795,0.5338993731171342,0.5200963840151973,0.5483165600242379,4.718541666666666,4.504166666666668,4.930833333333333,72.75,59.25,87.0,107.0875,96.6875,117.4,0.0,0.0,0.0,0.0,0.0,0.0,47.8,44.1,51.5,0.05,0.0,0.15,482.4,469.4,495.15,3675.15,3654.74875,3697.3512499999997,0.0,0.0,0.0,0.0,0.0,0.0,60.25,60.0125,60.48125,0.023776041666666668,0.023203124999999998,0.024401041666666668,0.08420323835269747,0.07245343194036923,0.09632739624174456,0.0003385416666666667,0.00018229166666666665,0.0005208333333333334,0.9996614583333333,0.9994791666666668,0.9998177083333335,0.0012975550023838877,0.001244147065517609,0.0013668077442707727,0.0021833649964537465,0.0020735589584510304,0.0023137203540172764,0.010754498010675788,0.006939923272935198,0.014828710527434152,3.451500670053065e-05,3.212243187590502e-05,3.733758167072664e-05,0.00930009476229315,0.0049557308961302666,0.014014229811378754,0.02482754094712435,0.0206639925749783,0.028627878965807013,0.007167291360383387,0.006835877850577364,0.00753050215240748,476.808203125,474.8349609375,478.75862304687496,30.769839250011138,29.617099048977252,31.91097207963961,0.1312599485735276,182.34825944600382,0.06485368296054433,59.11349409349235
cologne8,emergency_vehicle,ergs_no_uncertainty,20,3.12723186204689,3.0558512698243026,3.1896056151242216,12.157083333333333,11.915416666666667,12.397088541666665,7.2003415061397815,7.160213337804124,7.239872658034121,105.00100773450784,104.31982448802663,105.69554919520756,59.78499999999999,58.75749999999999,60.68249999999999,96.2,95.4,96.8,27.02249999999999,26.029999999999983,28.057562499999992,38.1,36.4,39.85,2011.15,2009.85,2012.4,2049.05,2048.65,2049.4,0.9039073025013626,0.8898378896987184,0.9185212381439994,373506.5324464037,371127.4727234301,375794.51907342736,132.81977959235724,131.8605258761491,133.74047327142324,121083.04355494457,120305.41769279665,121820.65724388196,0.5325793769265608,0.5175159404452343,0.5478604687469221,4.730416666666666,4.505416666666667,4.961041666666667,72.75,59.25,87.0,106.75,96.4375,117.05,0.0,0.0,0.0,0.0,0.0,0.0,47.1,43.4,50.8,0.05,0.0,0.15,482.1,468.7,495.35,3674.55,3654.49875,3696.4,0.0,0.0,0.0,0.0,0.0,0.0,60.25,60.025,60.46875,0.023828125,0.02322916666666667,0.024453125000000003,0.08501749213006411,0.07248483227955714,0.09796719900418743,0.0004687500000000001,0.0002604166666666667,0.000703125,0.9995312500000001,0.9993229166666667,0.9997395833333333,0.001226555005996488,0.0012132498819846659,0.001239613012439804,0.00202438276464818,0.0019774007479136345,0.002071711527409206,0.010853123983193564,0.006856603332476446,0.01502754746702548,3.39774793246761e-05,3.155248676193878e-05,3.674003659398294e-05,0.009656899252440778,0.005000377859352738,0.014501271612745763,0.024587396203074593,0.020616311346870458,0.028199557740273305,0.006867907941737536,0.006530189437684586,0.007216915177924117,476.7552734375,474.7519287109375,478.73205078125,29.85727300500148,28.485620789623354,31.161236282626778,0.13119973874351962,182.2827810187178,0.06482017500420059,59.09228352404508
cologne8,emergency_vehicle,ergs_v3,20,3.1252970913538647,3.0558714207991944,3.1840736201053077,12.160416666666666,11.919791666666667,12.390208333333334,7.197552833471931,7.157626712333362,7.2378545853619585,105.03903645861942,104.34928482030952,105.72364733619712,59.834999999999994,58.8,60.754999999999995,95.95,95.15,96.6,27.024999999999988,26.027499999999986,28.06499999999999,38.1,36.35,39.85,2011.4,2010.35,2012.5,2049.05,2048.65,2049.4,0.9042004857233611,0.8904150469067939,0.9184466744566573,373640.70101783413,371324.02992872446,375826.54325841164,132.88843907030338,131.94449464737934,133.79025289890777,121126.50507227049,120376.41786970197,121843.27134057788,0.5338993731171342,0.5200832751754343,0.5482720907784541,4.718541666666666,4.503750000000001,4.93,72.75,59.25,87.0,107.0875,96.675,117.48812499999994,0.0,0.0,0.0,0.0,0.0,0.0,47.8,44.2,51.5,0.05,0.0,0.15,482.4,469.35,495.05,3675.15,3654.35,3697.3,0.0,0.0,0.0,0.0,0.0,0.0,60.25,60.0125,60.475,0.023776041666666668,0.023203124999999998,0.024401041666666668,0.08420323835269747,0.07247604738610115,0.09635057988035296,0.0003385416666666667,0.00018229166666666665,0.0005208333333333334,0.9996614583333333,0.9994791666666668,0.9998177083333335,0.0014163749990984797,0.0013075173802644712,0.0015462786892021538,0.0023838599785813122,0.002206789735770144,0.002587921954982448,0.011487772455962726,0.0075372227900108125,0.015633182429693856,4.0570003329776226e-05,3.692242513352539e-05,4.46575733803911e-05,0.009905446250049858,0.0051898887537608915,0.014833103537086572,0.029256410598463834,0.023784369676883174,0.03479016219580225,0.007871118033225582,0.007260293961610134,0.008549422526413357,476.89140625,474.8780712890625,478.81548828125,37.03538813999039,35.07467739811982,39.34830618549502,0.1312599485735276,182.34825944600382,0.06485368296054433,59.11349409349235
cologne8,emergency_vehicle,fixed,20,5.600597951899109,5.545040208677231,5.664723771676792,18.971875,18.672078125,19.28646354166667,6.609437136865623,6.574053914067477,6.643414780709492,113.43052261845901,112.55667810343392,114.35360471855533,67.02749999999999,65.92249999999999,68.0925,89.2,87.4,90.85,41.28749999999998,40.344999999999985,42.23749999999998,55.75,53.9,57.6,2004.85,2003.65,2006.15,2049.05,2048.65,2049.4,1.0388949584172376,1.0273280411598018,1.0510650902481187,403903.179030313,400625.41780843877,407306.11271747726,147.84605904523124,146.59215495500678,149.19546263281532,130937.40870407825,129887.36050166833,132036.41270509892,0.5319398684285507,0.5218131837227763,0.5411956734148781,7.000624999999999,6.728536458333333,7.294583333333334,126.0,99.75,154.5,117.6625,106.45,128.9375,0.0,0.0,0.0,0.0,0.0,0.0,51.4,47.3,55.3,0.05,0.0,0.15,549.35,535.9,563.25,3803.7,3777.55,3828.3,0.0,0.0,0.0,0.0,0.0,0.0,144.0,144.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.63400103803724e-05,6.333751953206957e-05,6.969000394747126e-05,0.00012223849829751994,0.0001115349157626042,0.000133938635859522,0.00016172574786469326,0.0001482251527369952,0.0001760912519690463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031371852762175775,0.00029619040933175707,0.00033365322881925537,473.389453125,470.517568359375,476.0979296875,32.36343512500171,30.826680884882084,34.019617451880904,0.14442516497094934,197.1172880263112,0.07215346577449609,63.90151958423574
cologne8,emergency_vehicle,idqn,20,2.5070476482950204,2.4556292987091877,2.5592166043526685,11.927083333333332,11.666041666666668,12.197083333333332,7.175205293029921,7.135472140806402,7.2145630453762175,105.50266739632661,104.85512150153119,106.13984478941612,55.41749999999998,54.302499999999995,56.50506249999999,82.4,79.95,84.9,27.219999999999988,26.362499999999994,28.164999999999992,38.3,36.45,40.5,2010.75,2009.2,2012.4,2049.05,2048.65,2049.4,0.9379212577933304,0.9229169443078363,0.952925530163737,376441.06058896077,374187.2132658393,378697.59761269845,133.53001186565763,132.5384695024678,134.5159868684586,122034.0234931582,121299.89764544895,122759.39260082105,0.5213903085067207,0.5075673071034524,0.5346433938724695,4.684374999999999,4.471869791666665,4.902296874999999,85.5,72.75,98.25,114.2125,104.2996875,124.48781249999998,0.0,0.0,0.0,0.0,0.0,0.0,52.5,47.0,58.0,0.0,0.0,0.0,498.4,488.45,509.05,3684.45,3661.1,3708.6012499999997,0.0,0.0,0.0,0.0,0.0,0.0,92.08125,91.89375,92.28125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012000449933111668,0.0011413340114813763,0.0012678276163933333,0.001922928754065651,0.0017628562105528544,0.0020993896610598307,0.002493569100974126,0.0022742982796815324,0.0027007340607568017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005432177111611558,0.005140178082343886,0.005758344057301252,474.1033203125,471.6274755859375,476.48986328125,31.51983316001133,29.807530809748567,33.19504791275889,0.13527120737152085,183.71492183644165,0.06516679039831026,59.55639125114477
cologne8,emergency_vehicle,illm_style_review,20,3.1157159183986014,3.0540519740003056,3.1756235512871633,12.099791666666667,11.85875,12.338541666666666,7.21145849991135,7.169805897181348,7.253639991132154,104.85658210626472,104.13783474765641,105.56080877716711,59.832499999999996,58.764624999999995,60.85,95.9,94.8,96.7,26.93999999999998,25.84499999999998,28.02249999999999,37.85,36.05,39.65,2010.5,2009.4,2011.55,2049.05,2048.65,2049.4,0.8993445532256154,0.8854078332786914,0.9138407092297546,373579.73566756205,371140.2750956695,375850.2609926098,132.85497030637927,131.8358810252198,133.80454921146242,121106.79490658967,120311.251616112,121837.34516384228,0.5371382906750382,0.5219609200432962,0.5519454084984821,4.669166666666667,4.437291666666667,4.892083333333333,83.25,68.25,97.5,110.2125,99.27468750000001,120.55,0.0,0.0,0.0,0.0,0.0,0.0,47.0,43.3,50.7,0.05,0.0,0.15,474.9,461.85,487.3,3675.25,3655.5,3696.30125,0.0,0.0,0.0,0.0,0.0,0.0,60.2,59.99375,60.4,0.02385416666666667,0.023203125,0.024505208333333337,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0012293700041482226,0.0012143622389703523,0.0012440175763185834,0.0019813562583294695,0.00194069977140316,0.0020196874746616234,0.0025657362884376183,0.0023858003968067337,0.002752790675265712,3.144499787595123e-05,2.969749904877972e-05,3.336498921271414e-05,0.0002129102632170543,0.00020104725261626297,0.0002287390046403743,0.0003186467007617467,0.00024071136775310152,0.0004538676917596604,0.005681180915255229,0.005608685507823489,0.005752615283713668,476.3375,474.3103125,478.3105859375,28.78374083500239,27.90705462761296,29.60937098225069,0.12921569961227128,182.31850646278133,0.06483734916491998,59.103874920860726
cologne8,emergency_vehicle,lightgpt_direct,20,2.9924058448794066,2.951298938969603,3.0323764756985816,15.182083333333333,14.854369791666667,15.50375,6.671114004692025,6.640306450833973,6.702843139393246,114.70156130988528,113.73013166567421,115.6753047791597,64.18499999999997,63.38499999999999,64.89999999999998,88.25,86.5,89.8,36.27499999999999,34.97249999999999,37.68249999999998,46.5,44.8,48.2,2009.95,2008.9,2011.1,2049.05,2048.65,2049.4,1.0898714380270271,1.0722372680499899,1.1078536806465973,404333.6041722973,401529.56331523537,407073.65190137277,143.40439918754709,142.34562735158673,144.43053342226887,131076.9030604058,130162.71043691148,131938.0331349007,0.4209682970487451,0.4119477912118151,0.43007954736619275,7.127916666666667,6.891656250000001,7.369791666666666,93.75,82.5,105.0,116.7125,106.6746875,126.66281249999997,0.0,0.0,0.0,0.0,0.0,0.0,52.3,46.9,57.9,0.0,0.0,0.0,637.5,623.45,652.2,3874.0,3843.05,3907.8512499999997,0.0,0.0,0.0,0.0,0.0,0.0,105.0,105.0,105.0,1.0,1.0,1.0,0.7977083333333334,0.7954687500000001,0.8002604166666668,0.34270833333333334,0.34101562499999993,0.3444270833333333,0.5,0.5,0.5,0.0024190949945477767,0.0023325909338018395,0.002534107934334315,0.003916449502285103,0.0036030058772812475,0.004235209848287922,0.004771813335188196,0.004308799234734032,0.005214719580455854,1.4714995631948114e-05,1.4389993157237769e-05,1.5189999248832465e-05,2.7893491496797643e-05,2.640299135964596e-05,2.958324895735131e-05,3.9288740663323534e-05,3.687298753211505e-05,4.178847567382034e-05,0.011081947049929618,0.010655417114096663,0.01162759609563404,474.8884765625,472.6690576171875,477.02482421875004,31.46933584001381,30.131749920483852,32.94245960741434,0.16455859576664947,197.32734885546827,0.06998579790026943,63.96959715985741
cologne8,emergency_vehicle,llm_no_semantic,20,3.1157159183986014,3.0529367613653404,3.176041705896932,12.099791666666667,11.857703125,12.333963541666666,7.21145849991135,7.169549321425536,7.2548245373269955,104.85658210626472,104.12809921248976,105.579350666285,59.832499999999996,58.78249999999999,60.85,95.9,94.8,96.7,26.93999999999998,25.84749999999998,28.02999999999999,37.85,36.05,39.65,2010.5,2009.45,2011.5,2049.05,2048.65,2049.4,0.8993445532256154,0.8856801177692719,0.9138166786767083,373579.73566756205,371103.89402644325,375834.42328784097,132.85497030637927,131.82440429285936,133.81773012618274,121106.79490658967,120306.22333765223,121831.36075436795,0.5371382906750382,0.5219145314687335,0.5525348060102102,4.669166666666667,4.440208333333333,4.900005208333333,83.25,68.25,97.5,110.2125,99.5125,120.51281249999998,0.0,0.0,0.0,0.0,0.0,0.0,47.0,43.3,50.7,0.05,0.0,0.15,474.9,462.05,487.3,3675.25,3655.69875,3696.15125,0.0,0.0,0.0,0.0,0.0,0.0,60.2,59.99375,60.4,0.02385416666666667,0.023203124999999998,0.024505859374999946,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0012228024861542508,0.0012082173751696247,0.0012382600527780596,0.0020331577316392213,0.0019971772174903887,0.0020740315962684682,0.002708913905662482,0.0025719862857338715,0.002849959534025398,2.8624990954995154e-05,2.6759988104458897e-05,3.061249743041116e-05,0.00021102599595906201,0.0001951073276213719,0.00023001574864611027,0.00038201144593767825,0.00024577697027707474,0.0006341350986927864,0.0057463321323545325,0.005683417740714908,0.0058140702799460596,475.8927734375,473.76773925781254,477.9714892578125,29.678842195007018,28.804984892244395,30.581812049134896,0.12921569961227128,182.31850646278133,0.06483734916491998,59.103874920860726
cologne8,emergency_vehicle,max_pressure,20,4.55997098646711,4.485741042887954,4.637232391437311,13.625,13.39729166666667,13.848755208333333,7.028900541067424,7.002213111795066,7.0575327502488925,107.18062296613229,106.64188135786226,107.69465927493866,71.51749999999997,70.71499999999996,72.30749999999996,97.0,96.85,97.15,27.967499999999994,27.21999999999999,28.71749999999999,41.4,39.7,43.15,2006.9,2005.2,2008.5,2049.05,2048.65,2049.4,0.8800664125583207,0.868071873173787,0.890645931186705,383044.744583658,379914.59180219274,385785.8617155979,136.78491395560746,135.66137349930378,137.82850499611746,124175.19136083231,123170.6626789108,125056.95756075939,0.6190304239889801,0.609244004471221,0.6284153584046971,4.463958333333334,4.309583333333333,4.608343749999999,105.75,84.0,129.0,118.075,106.25,129.125,0.0,0.0,0.0,0.0,0.0,0.0,56.3,51.0,61.9,0.0,0.0,0.0,482.2,473.45,491.45,3730.8,3712.5,3747.95,0.0,0.0,0.0,0.0,0.0,0.0,48.975,48.73125,49.21875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.093749300111086e-05,6.717486561683473e-05,7.476249622413887e-05,0.00012837074842536817,0.00011810145794879641,0.00013923078369407449,0.0001686373039265162,0.00015551805008144574,0.0001819749023095936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003374767515601383,0.0003178495937283717,0.0003578164582268073,473.63046875,470.884951171875,476.20254882812503,31.485588990000544,29.70567900289199,33.30629625849542,0.12924841856974376,186.9377245961094,0.06675528364637634,60.60134762979542
